country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","15-11-2025 23:00:00",28.570173,76.933762,SO2,17,43,24
India,Delhi,Delhi,"Narela, Delhi - DPCC","15-11-2025 23:00:00",28.822836,77.101981,OZONE,2,163,80
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","15-11-2025 23:00:00",28.567890,77.250515,PM2.5,318,499,406
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","15-11-2025 23:00:00",28.567890,77.250515,OZONE,3,300,122
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","15-11-2025 23:00:00",28.6573814,77.1585447,CO,57,148,100
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","15-11-2025 23:00:00",28.530785,77.271255,NO2,74,185,131
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","15-11-2025 23:00:00",28.530785,77.271255,SO2,16,25,20
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","15-11-2025 23:00:00",23.002657,72.591912,OZONE,4,49,32
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","15-11-2025 23:00:00",23.020509,72.579261,PM2.5,59,284,138
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","15-11-2025 23:00:00",23.020509,72.579261,PM10,108,303,150
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","15-11-2025 23:00:00",23.020509,72.579261,NH3,12,29,18
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","15-11-2025 23:00:00",23.020509,72.579261,CO,14,101,50
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","15-11-2025 23:00:00",23.016834,72.625775,OZONE,2,81,46
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","15-11-2025 23:00:00",23.041137,72.456691,PM2.5,74,306,148
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","15-11-2025 23:00:00",23.041137,72.456691,PM10,82,192,126
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","15-11-2025 23:00:00",23.041137,72.456691,CO,14,40,23
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","15-11-2025 23:00:00",28.672342,77.315260,NO2,33,144,88
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","15-11-2025 23:00:00",28.672342,77.315260,NH3,10,12,11
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","15-11-2025 23:00:00",28.672342,77.315260,OZONE,3,49,19
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","15-11-2025 23:00:00",28.699793,77.165453,NO2,67,151,104
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","15-11-2025 23:00:00",28.699793,77.165453,OZONE,7,253,89
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","15-11-2025 23:00:00",23.107969,72.574648,NO2,15,94,44
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","15-11-2025 23:00:00",22.977134,72.553024,NO2,38,164,90
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","15-11-2025 23:00:00",22.977134,72.553024,CO,59,112,86
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","15-11-2025 23:00:00",28.5918245,77.2273074,PM10,187,342,274
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","15-11-2025 23:00:00",28.5918245,77.2273074,NO2,23,70,44
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","15-11-2025 23:00:00",28.636429,77.201067,PM10,145,360,266
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","15-11-2025 23:00:00",28.636429,77.201067,NO2,9,54,30
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","15-11-2025 23:00:00",28.636429,77.201067,OZONE,5,147,65
India,Delhi,Delhi,"Mundka, Delhi - DPCC","15-11-2025 23:00:00",28.684678,77.076574,NH3,9,18,13
India,Delhi,Delhi,"Mundka, Delhi - DPCC","15-11-2025 23:00:00",28.684678,77.076574,OZONE,1,133,62
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","15-11-2025 23:00:00",28.60909,77.0325413,PM10,184,337,228
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","15-11-2025 23:00:00",28.6811736,77.3025234,OZONE,23,65,39
India,Delhi,Delhi,"ITO, Delhi - CPCB","15-11-2025 23:00:00",28.628624,77.241060,NO2,32,122,68
India,Delhi,Delhi,"ITO, Delhi - CPCB","15-11-2025 23:00:00",28.628624,77.241060,SO2,14,39,26
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","15-11-2025 23:00:00",28.732820,77.170633,NH3,NA,NA,NA
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","15-11-2025 23:00:00",28.580280,77.233829,NH3,5,6,5
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","15-11-2025 23:00:00",28.623763,77.287209,NO2,NA,NA,NA
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","15-11-2025 23:00:00",28.674045,77.131023,PM10,188,430,368
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","15-11-2025 23:00:00",28.674045,77.131023,NO2,36,88,58
India,Delhi,Delhi,"Pusa, Delhi - DPCC","15-11-2025 23:00:00",28.639652,77.146275,PM10,263,443,327
India,Delhi,Delhi,"Pusa, Delhi - DPCC","15-11-2025 23:00:00",28.639652,77.146275,CO,74,106,89
India,Delhi,Delhi,"Bawana, Delhi - DPCC","15-11-2025 23:00:00",28.776200,77.051074,PM10,183,458,361
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","15-11-2025 23:00:00",28.5512005,77.2735737,NO2,18,105,57
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","15-11-2025 23:00:00",28.5512005,77.2735737,OZONE,12,165,56
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","15-11-2025 23:00:00",28.656756,77.227234,PM10,258,466,414
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","15-11-2025 23:00:00",28.498571,77.264840,NH3,7,10,9
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","15-11-2025 23:00:00",28.5710274,77.0719006,PM2.5,328,453,389
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","15-11-2025 23:00:00",28.5710274,77.0719006,SO2,10,32,22
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","15-11-2025 23:00:00",28.5504249,77.2159377,SO2,21,33,25
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","15-11-2025 23:00:00",28.5504249,77.2159377,OZONE,5,25,13
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","15-11-2025 23:00:00",28.531346,77.190156,PM2.5,315,430,372
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","15-11-2025 23:00:00",29.536400,75.015800,NO2,3,25,17
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","15-11-2025 23:00:00",29.536400,75.015800,NH3,10,16,13
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","15-11-2025 23:00:00",29.536400,75.015800,CO,44,101,55
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","15-11-2025 23:00:00",29.027200,77.062100,NO2,24,59,43
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","15-11-2025 23:00:00",29.027200,77.062100,CO,36,38,37
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","15-11-2025 23:00:00",30.1480566,77.2893471,PM10,116,216,170
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","15-11-2025 23:00:00",30.1480566,77.2893471,NH3,6,10,10
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","15-11-2025 23:00:00",30.1480566,77.2893471,OZONE,38,62,38
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","15-11-2025 23:00:00",30.943887,76.801991,NH3,6,10,7
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","15-11-2025 23:00:00",30.943887,76.801991,OZONE,8,155,103
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","15-11-2025 23:00:00",34.066206,74.819820,SO2,3,4,3
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","15-11-2025 23:00:00",28.39072,77.30059,SO2,8,8,8
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","15-11-2025 23:00:00",28.4417,77.3217,NO2,37,39,38
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","15-11-2025 23:00:00",28.4417,77.3217,NH3,10,12,11
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","15-11-2025 23:00:00",28.4417,77.3217,CO,57,66,61
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","15-11-2025 23:00:00",29.503664,75.467934,PM10,144,447,295
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","15-11-2025 23:00:00",29.503664,75.467934,NH3,13,15,14
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","15-11-2025 23:00:00",28.422681,77.148944,PM10,229,424,323
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","15-11-2025 23:00:00",28.422681,77.148944,OZONE,3,96,46
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","15-11-2025 23:00:00",28.3419248,77.319699,CO,48,51,50
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","15-11-2025 23:00:00",28.806223,76.141105,NO2,1,35,31
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","15-11-2025 23:00:00",28.806223,76.141105,NH3,1,9,8
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","15-11-2025 23:00:00",28.593883,76.270653,NO2,9,23,15
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","15-11-2025 23:00:00",28.593883,76.270653,NH3,5,8,6
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","15-11-2025 23:00:00",28.593883,76.270653,SO2,9,11,10
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","15-11-2025 23:00:00",28.206800,76.799700,PM2.5,177,368,280
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","15-11-2025 23:00:00",29.695300,77.002700,NH3,6,7,6
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","15-11-2025 23:00:00",29.695300,77.002700,SO2,13,17,15
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","15-11-2025 23:00:00",29.966942,76.875879,NH3,5,5,5
India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB","15-11-2025 23:00:00",27.9002,76.9938,PM10,97,330,174
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","15-11-2025 23:00:00",28.360699,76.936090,NO2,64,77,71
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","15-11-2025 23:00:00",28.060249,76.113115,PM10,108,169,127
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","15-11-2025 23:00:00",28.4227,77.0667,CO,24,35,27
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","15-11-2025 23:00:00",28.4275,77.1465,OZONE,1,102,81
India,Haryana,Jind,"Police Lines, Jind - HSPCB","15-11-2025 23:00:00",29.307814,76.337619,PM10,NA,NA,NA
India,Haryana,Jind,"Police Lines, Jind - HSPCB","15-11-2025 23:00:00",29.307814,76.337619,CO,4,134,54
India,Haryana,Jind,"Police Lines, Jind - HSPCB","15-11-2025 23:00:00",29.307814,76.337619,OZONE,12,51,32
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","15-11-2025 23:00:00",29.8006,76.4155,PM10,96,163,127
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","15-11-2025 23:00:00",28.060249,76.113115,SO2,10,12,11
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","15-11-2025 23:00:00",28.1485564,77.3320667,PM2.5,55,98,73
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","15-11-2025 23:00:00",30.7057778,76.8531805555555,SO2,8,9,9
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","15-11-2025 23:00:00",29.432304,76.972765,SO2,NA,NA,NA
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","15-11-2025 23:00:00",29.432304,76.972765,OZONE,NA,NA,NA
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","15-11-2025 23:00:00",23.707909,86.414670,OZONE,1,5,3
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","15-11-2025 23:00:00",16.172806,75.659694,NH3,1,2,1
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","15-11-2025 23:00:00",12.9135218,77.5950804,NH3,13,19,16
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","15-11-2025 23:00:00",12.9135218,77.5950804,SO2,15,16,16
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","15-11-2025 23:00:00",23.076793,72.627874,PM10,113,289,162
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","15-11-2025 23:00:00",23.243639,72.68994,SO2,4,8,5
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","15-11-2025 23:00:00",23.243639,72.68994,OZONE,5,50,28
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","15-11-2025 23:00:00",22.969611,72.643500,PM10,70,432,127
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","15-11-2025 23:00:00",28.6701,76.9254,PM2.5,3,500,276
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","15-11-2025 23:00:00",14.475800,75.905200,PM2.5,55,146,81
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","15-11-2025 23:00:00",14.475800,75.905200,SO2,1,8,5
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","15-11-2025 23:00:00",15.459706,75.008381,NH3,5,6,6
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","15-11-2025 23:00:00",15.459706,75.008381,CO,38,107,64
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB","15-11-2025 23:00:00",15.411456,75.638133,PM2.5,NA,NA,NA
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB","15-11-2025 23:00:00",15.411456,75.638133,NH3,NA,NA,NA
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","15-11-2025 23:00:00",15.3714823,75.1160168,CO,10,18,14
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","15-11-2025 23:00:00",17.321993,76.822628,PM2.5,25,51,40
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","15-11-2025 23:00:00",17.321993,76.822628,NO2,12,12,12
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","15-11-2025 23:00:00",12.7816279,77.6299145,NO2,20,21,20
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","15-11-2025 23:00:00",13.003872,77.664217,SO2,10,12,11
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","15-11-2025 23:00:00",13.0270199,77.494094,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","15-11-2025 23:00:00",13.0270199,77.494094,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","15-11-2025 23:00:00",13.0270199,77.494094,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","15-11-2025 23:00:00",12.921418,77.502466,CO,26,57,38
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","15-11-2025 23:00:00",12.990328,77.5431385,SO2,7,7,7
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","15-11-2025 23:00:00",13.0246342,77.5080115,PM10,95,131,110
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","15-11-2025 23:00:00",10.532400,76.215900,OZONE,31,32,31
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","15-11-2025 23:00:00",23.264759,77.381568,PM10,92,278,165
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","15-11-2025 23:00:00",23.264759,77.381568,NH3,4,8,6
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","15-11-2025 23:00:00",23.210494,77.425409,NO2,25,130,71
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","15-11-2025 23:00:00",23.210494,77.425409,SO2,3,14,10
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","15-11-2025 23:00:00",23.233584,77.400574,PM2.5,82,366,225
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","15-11-2025 23:00:00",23.233584,77.400574,NO2,41,119,67
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","15-11-2025 23:00:00",23.233584,77.400574,NH3,5,6,6
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","15-11-2025 23:00:00",16.7602,77.1428,NH3,2,3,2
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","15-11-2025 23:00:00",16.7602,77.1428,SO2,7,21,13
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","15-11-2025 23:00:00",8.8787,76.6073,PM2.5,NA,NA,NA
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","15-11-2025 23:00:00",8.8787,76.6073,NH3,NA,NA,NA
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","15-11-2025 23:00:00",8.8787,76.6073,CO,15,16,16
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","15-11-2025 23:00:00",8.563700,76.886500,PM10,46,58,51
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","15-11-2025 23:00:00",8.563700,76.886500,NO2,6,7,7
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","15-11-2025 23:00:00",8.5149093,76.9435879,NH3,3,10,5
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","15-11-2025 23:00:00",13.940000,75.555917,CO,9,25,24
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","15-11-2025 23:00:00",13.377516,77.099072,NO2,NA,NA,NA
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","15-11-2025 23:00:00",13.377516,77.099072,NH3,NA,NA,NA
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","15-11-2025 23:00:00",13.377516,77.099072,OZONE,23,23,23
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","15-11-2025 23:00:00",13.34194444,74.74694444,PM10,NA,NA,NA
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","15-11-2025 23:00:00",13.34194444,74.74694444,NO2,18,24,20
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","15-11-2025 23:00:00",16.802639,75.722694,PM10,42,43,43
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","15-11-2025 23:00:00",16.802639,75.722694,NH3,1,2,1
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","15-11-2025 23:00:00",13.0246342,77.5080115,OZONE,19,20,20
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB","15-11-2025 23:00:00",17.930306,77.482194,PM10,54,122,82
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","15-11-2025 23:00:00",11.55358,76.55521,PM10,36,59,48
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","15-11-2025 23:00:00",11.55358,76.55521,NH3,1,3,2
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","15-11-2025 23:00:00",11.55358,76.55521,CO,18,120,24
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","15-11-2025 23:00:00",13.328028,75.797056,PM10,45,71,58
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","15-11-2025 23:00:00",26.203442,78.193251,CO,36,117,87
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","15-11-2025 23:00:00",26.203442,78.193251,OZONE,24,84,50
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","15-11-2025 23:00:00",26.200388,78.147714,NH3,4,4,4
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","15-11-2025 23:00:00",26.200388,78.147714,OZONE,4,144,65
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","15-11-2025 23:00:00",22.7289,75.8076,SO2,21,21,21
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","15-11-2025 23:00:00",12.9756843,77.5660749,NO2,41,48,45
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","15-11-2025 23:00:00",12.9756843,77.5660749,CO,85,88,86
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","15-11-2025 23:00:00",13.029152,77.585901,PM10,65,112,91
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","15-11-2025 23:00:00",13.029152,77.585901,OZONE,8,16,11
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","15-11-2025 23:00:00",12.938539,77.590100,OZONE,27,62,41
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","15-11-2025 23:00:00",15.347630,76.181767,NH3,7,7,7
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","15-11-2025 23:00:00",12.889250,74.853000,PM2.5,56,160,70
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","15-11-2025 23:00:00",22.7289,75.8076,OZONE,2,11,7
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","15-11-2025 23:00:00",22.4310,75.5213,NH3,NA,NA,NA
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","15-11-2025 23:00:00",22.4310,75.5213,SO2,7,16,11
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","15-11-2025 23:00:00",22.4310,75.5213,OZONE,6,87,47
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","15-11-2025 23:00:00",22.6780,75.8559,PM2.5,47,214,94
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","15-11-2025 23:00:00",22.6780,75.8559,OZONE,10,24,14
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","15-11-2025 23:00:00",23.163174,79.973061,PM2.5,52,167,99
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","15-11-2025 23:00:00",23.163174,79.973061,PM10,49,118,90
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","15-11-2025 23:00:00",23.163174,79.973061,NH3,1,2,2
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","15-11-2025 23:00:00",23.142888,79.916147,PM2.5,50,306,116
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","15-11-2025 23:00:00",23.142888,79.916147,CO,34,129,90
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","15-11-2025 23:00:00",23.168606,79.932247,PM2.5,99,384,227
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","15-11-2025 23:00:00",19.296481,72.840923,PM10,86,143,109
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","15-11-2025 23:00:00",19.296481,72.840923,NH3,1,9,5
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","15-11-2025 23:00:00",19.296481,72.840923,OZONE,8,88,51
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","15-11-2025 23:00:00",19.053536,72.84643,NO2,30,50,40
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","15-11-2025 23:00:00",19.065931,72.862131,NO2,24,100,67
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","15-11-2025 23:00:00",19.23241,72.86895,PM2.5,84,224,125
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","15-11-2025 23:00:00",19.23241,72.86895,NH3,4,7,5
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","15-11-2025 23:00:00",19.23241,72.86895,CO,6,60,22
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","15-11-2025 23:00:00",19.2243333,72.8658113,PM10,NA,NA,NA
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","15-11-2025 23:00:00",22.624758,75.675238,PM2.5,123,386,248
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","15-11-2025 23:00:00",22.624758,75.675238,NO2,20,56,36
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","15-11-2025 23:00:00",22.624758,75.675238,CO,23,64,42
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","15-11-2025 23:00:00",23.838586,78.759431,PM2.5,62,220,140
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","15-11-2025 23:00:00",23.838586,78.759431,SO2,6,21,10
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","15-11-2025 23:00:00",23.838586,78.759431,CO,25,57,39
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","15-11-2025 23:00:00",24.58434363,80.8549414,SO2,18,24,21
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","15-11-2025 23:00:00",24.108970,82.645580,PM10,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","15-11-2025 23:00:00",23.168606,79.932247,PM10,104,378,182
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","15-11-2025 23:00:00",23.168606,79.932247,NH3,3,11,7
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","15-11-2025 23:00:00",23.218135,79.957770,PM10,93,193,132
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","15-11-2025 23:00:00",23.218135,79.957770,OZONE,10,192,71
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","15-11-2025 23:00:00",23.50016,80.23284,NH3,4,5,4
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","15-11-2025 23:00:00",23.50016,80.23284,CO,46,139,90
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","15-11-2025 23:00:00",23.108440,77.511428,PM2.5,75,404,241
